food_id,factor_key,raw_value,numeric_value,value_qualifier
16-154,edible_proportion,0.37,0.37,measured_or_calculated
15-626,edible_proportion,1.00,1.0,measured_or_calculated
15-626,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-476,edible_proportion,1.00,1.0,measured_or_calculated
12-476,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
12-476,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
19-635,edible_proportion,1.00,1.0,measured_or_calculated
19-636,edible_proportion,1.00,1.0,measured_or_calculated
17-646,edible_proportion,1.00,1.0,measured_or_calculated
17-646,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-646,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
15-887,edible_proportion,1.00,1.0,measured_or_calculated
15-888,edible_proportion,1.00,1.0,measured_or_calculated
13-570,edible_proportion,1.00,1.0,measured_or_calculated
13-570,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-571,edible_proportion,1.00,1.0,measured_or_calculated
13-571,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-382,edible_proportion,1.00,1.0,measured_or_calculated
13-382,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-709,edible_proportion,1.00,1.0,measured_or_calculated
17-709,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-709,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-531,edible_proportion,1.00,1.0,measured_or_calculated
13-531,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-531,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
50-1173,edible_proportion,1.00,1.0,measured_or_calculated
13-530,edible_proportion,1.00,1.0,measured_or_calculated
13-530,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-519,edible_proportion,0.99,0.99,measured_or_calculated
13-519,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-603,edible_proportion,1.00,1.0,measured_or_calculated
13-603,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-603,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-602,edible_proportion,1.00,1.0,measured_or_calculated
13-602,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-602,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-518,edible_proportion,0.90,0.9,measured_or_calculated
13-518,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-517,edible_proportion,0.99,0.99,measured_or_calculated
13-517,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-321,edible_proportion,1.00,1.0,measured_or_calculated
15-889,edible_proportion,1.00,1.0,measured_or_calculated
18-423,edible_proportion,0.57,0.57,measured_or_calculated
18-424,edible_proportion,0.60,0.6,measured_or_calculated
18-425,edible_proportion,1.00,1.0,measured_or_calculated
18-426,edible_proportion,1.00,1.0,measured_or_calculated
18-427,edible_proportion,1.00,1.0,measured_or_calculated
17-736,edible_proportion,1.00,1.0,measured_or_calculated
17-736,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-670,edible_proportion,1.00,1.0,measured_or_calculated
17-670,nitrogen_conversion_factor,5.41,5.41,measured_or_calculated
15-625,edible_proportion,1.00,1.0,measured_or_calculated
15-625,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-408,edible_proportion,1.00,1.0,measured_or_calculated
12-408,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-408,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
17-644,edible_proportion,1.00,1.0,measured_or_calculated
17-644,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-644,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-925,edible_proportion,1.00,1.0,measured_or_calculated
11-925,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
14-849,edible_proportion,1.00,1.0,measured_or_calculated
14-849,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-1126,edible_proportion,1.00,1.0,measured_or_calculated
17-826,edible_proportion,1.00,1.0,measured_or_calculated
17-826,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-409,edible_proportion,1.00,1.0,measured_or_calculated
12-409,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-409,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
12-600,edible_proportion,1.00,1.0,measured_or_calculated
12-601,edible_proportion,1.00,1.0,measured_or_calculated
19-637,edible_proportion,1.00,1.0,measured_or_calculated
18-428,edible_proportion,1.00,1.0,measured_or_calculated
50-502,edible_proportion,1.00,1.0,measured_or_calculated
16-224,edible_proportion,N,,present_amount_unknown
50-629,edible_proportion,1.00,1.0,measured_or_calculated
50-630,edible_proportion,0.66,0.66,measured_or_calculated
16-489,edible_proportion,0.87,0.87,measured_or_calculated
16-489,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-489,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
16-396,edible_proportion,0.71,0.71,measured_or_calculated
16-396,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-396,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
16-395,edible_proportion,0.70,0.7,measured_or_calculated
16-395,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-395,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
17-098,edible_proportion,1.00,1.0,measured_or_calculated
17-837,edible_proportion,1.00,1.0,measured_or_calculated
16-416,edible_proportion,0.62,0.62,measured_or_calculated
16-416,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-416,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
16-417,edible_proportion,0.62,0.62,measured_or_calculated
16-417,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-417,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-400,edible_proportion,0.76,0.76,measured_or_calculated
16-400,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-400,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
16-399,edible_proportion,0.76,0.76,measured_or_calculated
16-399,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-399,glycerol_conversion_factor,0.900,0.9,measured_or_calculated
16-156,edible_proportion,1.00,1.0,measured_or_calculated
16-157,edible_proportion,0.62,0.62,measured_or_calculated
16-155,edible_proportion,N,,present_amount_unknown
19-638,edible_proportion,1.00,1.0,measured_or_calculated
19-543,edible_proportion,1.00,1.0,measured_or_calculated
18-356,edible_proportion,1.00,1.0,measured_or_calculated
18-356,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
18-348,edible_proportion,1.00,1.0,measured_or_calculated
18-358,edible_proportion,1.00,1.0,measured_or_calculated
18-358,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
18-365,edible_proportion,1.00,1.0,measured_or_calculated
18-366,edible_proportion,0.72,0.72,measured_or_calculated
18-364,edible_proportion,1.00,1.0,measured_or_calculated
18-349,edible_proportion,1.00,1.0,measured_or_calculated
18-359,edible_proportion,1.00,1.0,measured_or_calculated
18-359,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
18-350,edible_proportion,1.00,1.0,measured_or_calculated
18-361,edible_proportion,1.00,1.0,measured_or_calculated
18-354,edible_proportion,1.00,1.0,measured_or_calculated
18-354,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
18-360,edible_proportion,1.00,1.0,measured_or_calculated
18-362,edible_proportion,1.00,1.0,measured_or_calculated
18-363,edible_proportion,1.00,1.0,measured_or_calculated
18-351,edible_proportion,1.00,1.0,measured_or_calculated
18-351,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
19-640,edible_proportion,1.00,1.0,measured_or_calculated
18-357,edible_proportion,1.00,1.0,measured_or_calculated
18-355,edible_proportion,1.00,1.0,measured_or_calculated
18-355,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
18-352,edible_proportion,1.00,1.0,measured_or_calculated
18-353,edible_proportion,0.70,0.7,measured_or_calculated
18-367,edible_proportion,1.00,1.0,measured_or_calculated
18-368,edible_proportion,0.65,0.65,measured_or_calculated
17-593,edible_proportion,1.00,1.0,measured_or_calculated
17-122,edible_proportion,1.00,1.0,measured_or_calculated
17-122,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-861,edible_proportion,1.00,1.0,measured_or_calculated
13-392,edible_proportion,1.00,1.0,measured_or_calculated
13-391,edible_proportion,1.00,1.0,measured_or_calculated
13-391,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-389,edible_proportion,0.75,0.75,measured_or_calculated
17-694,edible_proportion,1.00,1.0,measured_or_calculated
17-694,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
17-694,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
12-547,edible_proportion,1.00,1.0,measured_or_calculated
12-468,edible_proportion,1.00,1.0,measured_or_calculated
12-468,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
18-487,edible_proportion,1.00,1.0,measured_or_calculated
18-487,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
18-487,glycerol_conversion_factor,0.916,0.916,measured_or_calculated
18-486,edible_proportion,1.00,1.0,measured_or_calculated
18-486,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
18-486,glycerol_conversion_factor,0.916,0.916,measured_or_calculated
18-094,edible_proportion,1.00,1.0,measured_or_calculated
18-095,edible_proportion,1.00,1.0,measured_or_calculated
18-095,glycerol_conversion_factor,0.930,0.93,measured_or_calculated
15-656,edible_proportion,1.00,1.0,measured_or_calculated
15-656,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
15-657,edible_proportion,1.00,1.0,measured_or_calculated
15-657,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-657,glycerol_conversion_factor,0.870,0.87,measured_or_calculated
15-650,edible_proportion,1.00,1.0,measured_or_calculated
15-344,edible_proportion,1.00,1.0,measured_or_calculated
15-661,edible_proportion,1.00,1.0,measured_or_calculated
15-661,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-345,edible_proportion,1.00,1.0,measured_or_calculated
15-621,edible_proportion,1.00,1.0,measured_or_calculated
15-621,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-543,edible_proportion,1.00,1.0,measured_or_calculated
13-543,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-604,edible_proportion,1.00,1.0,measured_or_calculated
13-604,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-604,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
15-364,edible_proportion,1.00,1.0,measured_or_calculated
15-364,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-364,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
19-610,edible_proportion,1.00,1.0,measured_or_calculated
18-390,edible_proportion,1.00,1.0,measured_or_calculated
18-491,edible_proportion,1.00,1.0,measured_or_calculated
18-491,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
18-491,glycerol_conversion_factor,0.935,0.935,measured_or_calculated
17-239,edible_proportion,1.00,1.0,measured_or_calculated
17-239,specific_gravity,1.00,1.0,measured_or_calculated
17-239,total_solids,6.6,6.6,measured_or_calculated
15-823,edible_proportion,1.00,1.0,measured_or_calculated
17-339,edible_proportion,1.00,1.0,measured_or_calculated
11-800,edible_proportion,1.00,1.0,measured_or_calculated
11-800,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-800,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-1130,edible_proportion,1.00,1.0,measured_or_calculated
14-879,edible_proportion,1.00,1.0,measured_or_calculated
14-879,nitrogen_conversion_factor,5.30,5.3,measured_or_calculated
14-879,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
14-887,edible_proportion,0.43,0.43,measured_or_calculated
13-394,edible_proportion,0.73,0.73,measured_or_calculated
17-377,edible_proportion,1.00,1.0,measured_or_calculated
13-669__dup2,edible_proportion,1,1.0,measured_or_calculated
13-669__dup2,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-669__dup2,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
11-1131,edible_proportion,1.00,1.0,measured_or_calculated
11-1132,edible_proportion,1.00,1.0,measured_or_calculated
12-602,edible_proportion,1.00,1.0,measured_or_calculated
12-603,edible_proportion,1.00,1.0,measured_or_calculated
11-904,edible_proportion,1.00,1.0,measured_or_calculated
11-904,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-904,glycerol_conversion_factor,0.720,0.72,measured_or_calculated
11-907,edible_proportion,1.00,1.0,measured_or_calculated
11-907,nitrogen_conversion_factor,5.83,5.83,measured_or_calculated
11-907,glycerol_conversion_factor,0.720,0.72,measured_or_calculated
16-268,edible_proportion,1.00,1.0,measured_or_calculated
16-268,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-269,edible_proportion,0.34,0.34,measured_or_calculated
16-158,edible_proportion,0.75,0.75,measured_or_calculated
17-667,edible_proportion,1.00,1.0,measured_or_calculated
17-778,edible_proportion,1.00,1.0,measured_or_calculated
17-779,edible_proportion,1.00,1.0,measured_or_calculated
17-841,edible_proportion,1.00,1.0,measured_or_calculated
17-842,edible_proportion,1.00,1.0,measured_or_calculated
17-843,edible_proportion,1.00,1.0,measured_or_calculated
16-231,edible_proportion,1.00,1.0,measured_or_calculated
14-268,edible_proportion,0.96,0.96,measured_or_calculated
14-269,edible_proportion,1.00,1.0,measured_or_calculated
14-270,edible_proportion,1.00,1.0,measured_or_calculated
16-159,edible_proportion,0.39,0.39,measured_or_calculated
16-160,edible_proportion,1.00,1.0,measured_or_calculated
16-161,edible_proportion,0.93,0.93,measured_or_calculated
16-162,edible_proportion,1.00,1.0,measured_or_calculated
16-163,edible_proportion,0.90,0.9,measured_or_calculated
16-164,edible_proportion,1.00,1.0,measured_or_calculated
16-165,edible_proportion,0.90,0.9,measured_or_calculated
16-166,edible_proportion,1.00,1.0,measured_or_calculated
16-167,edible_proportion,0.90,0.9,measured_or_calculated
19-641,edible_proportion,1.00,1.0,measured_or_calculated
17-812,edible_proportion,1.00,1.0,measured_or_calculated
17-752,edible_proportion,1.00,1.0,measured_or_calculated
17-752,specific_gravity,1.00,1.0,measured_or_calculated
17-752,total_solids,N,,present_amount_unknown
17-752,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-754,edible_proportion,1.00,1.0,measured_or_calculated
17-754,specific_gravity,1.00,1.0,measured_or_calculated
17-754,total_solids,4.0,4.0,measured_or_calculated
17-755,edible_proportion,1.00,1.0,measured_or_calculated
17-755,specific_gravity,1.00,1.0,measured_or_calculated
17-755,total_solids,1.8,1.8,measured_or_calculated
17-756,edible_proportion,1.00,1.0,measured_or_calculated
17-756,specific_gravity,1.00,1.0,measured_or_calculated
17-756,total_solids,N,,present_amount_unknown
17-757,edible_proportion,1.00,1.0,measured_or_calculated
17-757,specific_gravity,1.00,1.0,measured_or_calculated
17-757,total_solids,N,,present_amount_unknown
17-757,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-233,edible_proportion,1.00,1.0,measured_or_calculated
17-233,specific_gravity,1.02,1.02,measured_or_calculated
17-233,total_solids,N,,present_amount_unknown
16-270,edible_proportion,1.00,1.0,measured_or_calculated
16-270,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-271,edible_proportion,0.19,0.19,measured_or_calculated
17-723,edible_proportion,1.00,1.0,measured_or_calculated
17-723,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-398,edible_proportion,1.00,1.0,measured_or_calculated
13-655,edible_proportion,1,1.0,measured_or_calculated
13-655,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-655,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-397,edible_proportion,0.81,0.81,measured_or_calculated
13-401,edible_proportion,1.00,1.0,measured_or_calculated
17-517,edible_proportion,1.00,1.0,measured_or_calculated
17-517,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-517,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-378,edible_proportion,1.00,1.0,measured_or_calculated
17-379,edible_proportion,1.00,1.0,measured_or_calculated
12-377,edible_proportion,1.00,1.0,measured_or_calculated
12-377,specific_gravity,1.06,1.06,measured_or_calculated
12-377,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
12-377,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
12-555,edible_proportion,1.00,1.0,measured_or_calculated
12-555,specific_gravity,1.02,1.02,measured_or_calculated
12-555,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
12-555,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
